gene	gene length
FBXL21	1305
FBXL7	1476
FBXO38	3342
FBXO4	1164
FBXW11	1629
FCHO2	2433
FCHSD1	2073
FEM1C	1854
FER	2469
FGF1	468
FGF10	627
FGF18	624
FGFR4	2409
FLT4	4092
FNDC9	675
FNIP1	3501
FOXD1	1396
FOXI1	1137
FST	1035
FSTL4	2529
FTMT	729
FYB	2520
G3BP1	1401
GABRA1	1371
GABRA6	1362
GABRB2	1539
GABRG2	1548
GABRP	1323
GALNT10	1812
GAPT	474
GCNT4	1362
GDF9	1365
GDNF	687
GEMIN5	4527
GFM2	2340
GFPT2	2049
GFRA3	1203
GHR	1938
GIN1	1569
GLRA1	1374
GLRX	321
GM2A	582
GNB2L1	954
GNPDA1	870
GOLPH3	897
GPBP1	1443
GPR150	1305
GPR151	1260
GPR98	18921
GPRIN1	3027
GPX3	681
GPX8	630
GRAMD3	1344
GRIA1	2751
GRK6	1770
GRM6	2634
GRPEL2	678
GRXCR2	747
GTF2H2	1188
GTF2H2C	1188
GTF2H2D	1188
GZMA	789
GZMK	795
H2AFY	1119
HAND1	648
HAPLN1	1065
HARS	1530
HARS2	1521
HAVCR1	1095
HAVCR2	906
HBEGF	627
HCN1	2673
HDAC3	1287
HEXB	1671
HIGD2A	321
HINT1	381
HK3	2772
HMGCR	2667
HMGCS1	1563
HMGXB3	3879
HMHB1	126
HMMR	2178
HMP19	516
HNRNPA0	918
HNRNPAB	999
HNRNPH1	1350
HOMER1	1065
HRH2	1194
HSD17B4	2286
HSPA4	2523
HSPA9	2040
HSPB3	453
HTR1A	1269
HTR4	1287
IGIP	162
IK	1674
IL12B	987
IL13	441
IL17B	543
IL3	459
IL31RA	2295
IL4	462
IL5	405
IL6ST	2757
IL7R	1380
IL9	435
IPO11	3048
IQGAP2	4728
IRF1	978
IRGM	546
IRX1	1443
IRX2	1416
IRX4	1560
ISL1	1050
ISOC1	897
ITGA1	3540
ITGA2	3546
ITK	1863
JAKMIP2	2463
JMY	2967
KCNIP1	684
KCNMB1	576
KCNN2	1740
KCTD16	1287
KDM3B	5286
KIAA0141	1548
KIAA0825	3828
ICE1	6801
KIAA1024L	573
KIAA1191	918
KIF20A	2673
KIF2A	2235
KIF3A	2100
KIF4B	3705
KLHL3	1764
LARP1	3060
LARS	3531
LCP2	1602
LEAP2	234
LECT2	456
LHFPL2	687
LIFR	3294
LIX1	849
LMAN2	1071
LMBRD2	2088
LMNB1	1761
LNPEP	3078
LOC100505841	366
LOX	1254
LPCAT1	1605
LRRC14B	1545
LRRC70	1869
LRRTM2	1551
LSM11	1083
LTC4S	453
LYRM7	315
LYSMD3	921
MAML1	3051
MAN2A1	3435
MAP1B	7407
MAP3K1	4539
MAPK9	1275
MARCH11	1209
MARCH3	762
MARCH6	2733
MARVELD2	1677
MAST4	7872
MAT2B	1005
MATR3	2544
MBLAC2	840
MCC	3060
MCCC2	1692
MCIDAS	1158
MCTP1	3000
MED10	408
MED7	702
MEF2C	1452
MEGF10	3423
MFAP3	1089
MGAT1	1338
MGAT4B	1692
MIER3	1650
MOCS2	567
MROH2B	4758
MRPL22	621
MRPL36	312
MRPS27	1245
MRPS30	1320
MRPS36	312
MSH3	3414
MSX2	804
MTMR12	2244
MTRNR2L2	87
MTRR	2178
MTX3	756
MXD3	621
MYO10	6177
MYOT	1497
MYOZ3	756
MZB1	570
N4BP3	1635
NADK2	1329
NAIP	4212
NDFIP1	666
NDST1	2649
NDUFA2	300
NDUFAF2	510
NDUFS4	528
NDUFS6	375
NEURL1B	1668
NEUROG1	714
NHP2	462
NIM1K	1311
NIPAL4	1401
NIPBL	8415
NKD2	1356
NKX2-5	975
NLN	2115
NME5	639
NMUR2	1248
NNT	3261
NOP16	697
NPM1	885
NPR3	1626
NR2F1	1272
NR3C1	2337
NREP	339
NRG2	2577
NSA2	783
NSD1	8091
NSUN2	2304
NUDCD2	474
NUDT12	1389
NUP155	4176
OCLN	1569
OR2V1	948
OR2V2	948
OR2Y1	936
OSMR	2940
OTP	978
OXCT1	1563
P4HA2	1608
PAIP1	1440
PAIP2	384
PAM	2925
PANK3	1113
PAPD4	1455
PAPD7	1629
PARP8	2565
PCBD2	393
PCDH1	3714
PCDH12	3555
PCDHA1	2853
PCDHA10	2847
PCDHA11	2850
PCDHA12	2826
PCDHA13	2853
PCDHA2	2847
PCDHA3	2853
PCDHA4	2844
PCDHA5	2811
PCDHA6	2853
PCDHA7	2814
PCDHA8	2853
PCDHA9	2853
PCDHAC1	2892
PCDHAC2	3024
PCDHB1	2457
PCDHB10	2403
PCDHB11	2394
PCDHB12	2388
PCDHB13	2397
PCDHB14	2397
PCDHB15	2364
PCDHB16	2331
PCDHB17P	1764
PCDHB2	2397
PCDHB3	2391
PCDHB4	2388
PCDHB5	2388
PCDHB6	2385
PCDHB7	2382
PCDHB8	2406
PCDHB9	2393
PCDHGA1	2796
PCDHGA10	2811
PCDHGA11	2808
PCDHGA12	2799
PCDHGA2	2799
PCDHGA3	2799
PCDHGA4	2889
PCDHGA5	2796
PCDHGA6	2799
PCDHGA7	2799
PCDHGA8	2799
PCDHGA9	2799
PCDHGB1	2784
PCDHGB2	2796
PCDHGB3	2790
PCDHGB4	2772
PCDHGB5	2772
PCDHGB6	2793
PCDHGB7	2790
PCDHGC3	2805
PCDHGC4	2817
PCDHGC5	2835
PCSK1	2262
PCYOX1L	1485
PDCD6	576
PDE4D	2430
PDE6A	2583
PDE8B	2658
PDGFRB	3321
PDLIM4	993
PDLIM7	1374
PDZD2	8520
PELO	1158
PFDN1	369
PFN3	414
PGGT1B	1134
PHAX	1185
JADE2	2373
PIK3R1	2175
PITX1	945
PJA2	2127
PKD2L2	1842
PLAC8L1	534
PLCXD3	966
PLEKHG4B	3816
PLK2	2058
POC5	1728
POLK	2613
POLR3G	672
POU4F3	1017
POU5F2	987
PPAP2A	858
PPARGC1B	3072
PPIC	639
PPIP5K2	3732
PPP2CA	930
PPP2R2B	1650
PPWD1	1941
PRDM6	1788
PRDM9	2685
PRELID1	660
PRELID2	570
PRKAA1	1725
PRLR	1869
PROB1	3048
PROP1	681
PRR16	846
PRR7	825
PRRC1	1338
PSD2	2316
PTCD2	1167
PTGER4	1467
PTTG1	609
PURA	969
PWWP2A	2268
RAB24	612
RAB3C	684
RAD1	849
RAD17	2046
RAD50	3939
RAI14	2952
RANBP17	3267
RANBP3L	1473
RAPGEF6	4830
RARS	1983
RASA1	3144
RASGEF1C	1401
RASGRF2	3714
RBM22	1263
RBM27	3183
REEP2	765
REEP5	570
RELL2	912
RFESD	633
RGMB	1437
RGS14	1701
RGS7BP	774
RHOBTB3	1836
RICTOR	5127
RIOK2	1659
RMND5B	1182
RNF130	1260
RNF14	1425
RNF145	2082
RNF180	1779
RNF44	1299
ROPN1L	693
RPL26L1	438
RPL37	294
RPS14	456
RPS23	432
RUFY1	2127
RXFP3	1410
S100Z	300
SAP30L	552
SAR1B	597
SCAMP1	1016
SCGB3A1	315
SCGB3A2	282
SDHA	1995
SEC24A	3282
SEMA5A	3225
SEMA6A	3093
SEPP1	1236
SEPT8	1452
SERINC5	1386
SETD9	900
SFXN1	969
SGCD	873
SGTB	915
SH3PXD2B	2736
SH3RF2	2190
SH3TC2	3867
SHROOM1	2559
SIL1	1386
SIMC1	1374
SKIV2L2	3129
SKP1	492
SKP2	1275
SLC12A2	3639
SLC12A7	3252
SLC1A3	1629
SLC22A4	1656
SLC22A5	1674
SLC23A1	1809
SLC25A2	906
SLC25A46	1257
SLC25A48	474
SLC26A2	2220
SLC27A6	1860
SLC30A5	2298
SLC34A1	1920
SLC35A4	975
SLC36A1	1431
SLC36A2	1452
SLC36A3	1536
SLC38A9	1686
SLC45A2	1593
SLC4A9	2952
SLC6A18	1887
SLC6A19	1905
SLC6A3	1863
SLC6A7	1911
SLC9A3	2505
SLCO4C1	2175
SLCO6A1	2160
SLIT3	4593
SLU7	1761
SMAD5	1397
SMIM15	225
SMIM3	183
SNCAIP	2760
SNCB	405
SNX18	1887
SNX2	1560
SNX24	510
SOWAHA	1650
SOX30	2262
SPARC	912
SPATA24	618
SPATA9	765
SPDL1	1818
SPEF2	5469
SPINK1	240
SPINK13	285
SPINK14	294
SPINK5	3285
SPINK6	243
SPINK7	258
SPINK9	261
SPOCK1	1320
SPRY4	969
SPZ1	1293
SQSTM1	1323
SRA1	711
SRD5A1	780
SREK1	1875
SREK1IP1	468
SRFBP1	1290
SRP19	435
SSBP2	1110
ST8SIA4	1080
STARD4	618
STC2	909
STK10	2907
STK32A	1191
SUB1	384
SV2C	2184
SYNPO	2790
TAF7	1050
TAF9	795
TARS	2271
TAS2R1	900
TBC1D9B	3753
TBCA	327
TCERG1	3297
TCF7	1155
TCOF1	4467
TENM2	8298
TERT	3399
TGFBI	2052
THBS4	2886
THG1L	897
THOC3	1056
TICAM2	708
TIFAB	486
TIGD6	1566
TIMD4	1137
TLX3	876
TMCO6	1482
TMED7	675
TMED7-TICAM2	1215
TMED9	708
TMEM161B	1464
TMEM167A	219
TMEM171	975
TMEM173	1140
TMEM174	732
TMEM232	1974
TNFAIP8	597
TNIP1	1911
TNPO1	2697
TPPP	660
TRIM23	1725
TRIM36	2187
TRIM41	1893
TRIM52	894
TRIM7	1536
TRIO	9294
TRIP13	1299
TRPC7	2589
TSLP	480
TSPAN17	999
TSSK1B	1104
TTC1	879
TTC23L	1086
TTC33	789
TTC37	4695
TXNDC15	1083
UBE2B	459
UBE2D2	444
UBE2QL1	486
UBLCP1	957
UBTD2	705
UGT3A1	1572
UGT3A2	1572
UIMC1	2160
UNC5A	2529
UQCRQ	249
UTP15	1557
VCAN	10191
VDAC1	852
WDR36	2856
WDR41	1380
WDR55	1152
WDR70	1965
WNT8A	1056
WWC1	3360
XRCC4	1011
YIPF5	774
YTHDC2	4293
ZBED3	705
ZCCHC10	513
ZCCHC9	816
ZDHHC11	1239
ZDHHC11B	1149
ZFP2	1386
ZFP62	2703
ZFR	3225
ZFYVE16	4620
ZMAT2	600
ZNF131	1770
ZNF300	1863
ZNF346	885
ZNF354A	1818
ZNF354B	1839
ZNF354C	1665
ZNF366	2235
ZNF454	1569
ZNF474	1095
ZNF608	4539
ZNF622	1434
ZNF879	1692
ZRSR1	1440
ZSWIM6	3648
ABCD4	1821
ABHD12B	1089
ABHD4	1029
ACIN1	4026
ACOT1	1266
ACOT2	1452
ACOT4	1266
ACOT6	624
ACTN1	2745
ACTR10	1254
ACYP1	300
ADAM20	2331
ADAM21	2169
ADCK1	1572
ADCY4	3234
ADSSL1	1503
AHNAK2	17388
AHSA1	1017
AJUBA	1617
AK7	2172
AKAP5	1284
AKAP6	6960
AKT1	1443
ALDH6A1	1608
ALKBH1	1170
AMN	1362
ANG	444
ANGEL1	2013
ANKRD9	954
AP1G2	2358
AP4S1	480
AP5M1	1473
APEX1	957
APOPT1	621
ARF6	528
ARG2	1065
ARHGAP5	4509
ARHGEF40	4560
ARID4A	3774
ASB2	1908
ASPG	1722
ATG14	1479
ATG2B	6237
ATL1	1677
ATP5S	648
ATP6V1D	744
ATXN3	1086
BAG5	1467
BATF	378
BAZ1A	4671
BCL11B	2685
BCL2L2	582
BCL2L2-PABPN1	1002
BDKRB1	1062
BDKRB2	1176
BEGAIN	1782
BMP4	1227
BRF1	2034
BRMS1L	972
BTBD6	1458
BTBD7	3399
C14orf1	423
C14orf105	891
C14orf119	423
C14orf132	252
C14orf142	303
C14orf144	165
C14orf159	1866
RNF212B	903
C14orf166	735
LRRC74A	1467
C14orf169	1925
C14orf177	378
C14orf178	369
C14orf180	483
LINC01588	324
C14orf183	975
C14orf2	228
LINC01551	504
C14orf28	933
C14orf37	2325
C14orf39	1764
LINC01550	414
C14orf79	978
C14orf80	1281
C14orf93	1617
CALM1	450
CATSPERB	3351
CBLN3	618
CCDC175	2382
CCDC176	1590
CCDC177	2124
CCDC85C	1260
CCDC88C	6087
CCNB1IP1	834
CCNK	1743
CDC42BPB	5136
CDCA4	726
CDH24	2460
CDKL1	1077
CDKN3	639
CEBPE	846
CEP128	3285
CFL2	501
CGRRF1	999
CHD8	7746
CHGA	1374
CHMP4A	798
CHURC1	423
CHURC1-FNTB	1497
CIDEB	660
CKB	1146
CLEC14A	1473
CLMN	3009
CMA1	744
CMTM5	471
CNIH1	435
COCH	1653
COQ6	1407
COX16	321
COX8C	219
CPNE6	1674
CPSF2	2349
CRIP1	234
CRIP2	849
CTAGE5	2430
CTSG	768
CYP46A1	1503
DAAM1	3237
DACT1	2511
DAD1	342
DCAF11	1641
DCAF4	1488
DCAF5	2829
DDHD1	2703
DDX24	2580
DEGS2	972
DHRS1	942
DHRS2	903
DHRS4	837
DHRS4-AS1	198
DHRS4L2	699
DHRS7	1020
DICER1	5769
DIO2	930
DIO3	915
DLGAP5	2541
DLK1	1152
DLST	1362
DNAAF2	2514
DNAL1	573
DPF3	1074
DTD2	507
DYNC1H1	13941
EAPP	858
EDDM3A	444
EDDM3B	444
EFCAB11	492
EFS	1686
EGLN3	720
EIF2B2	1056
EIF2S1	948
EIF5	1296
ELMSAN1	3138
EMC9	627
EML1	2505
EML5	5934
ENTPD5	1287
ERH	315
ERO1L	1407
ESR2	1593
ESRRB	1527
EVL	1257
EXD2	1866
EXOC3L4	2169
EXOC5	2127
FAM161B	2133
FAM177A1	711
FAM179B	5163
FAM181A	1065
FAM71D	1269
FANCM	6147
FBLN5	1347
FBXO33	1668
FBXO34	2136
FCF1	597
FERMT2	2064
FITM1	879
FKBP3	675
FLRT2	1983
FLVCR2	1581
FNTB	1314
FOS	1143
FOXA1	1419
FOXG1	1470
FOXN3	1473
FOXN3-AS1	0
FRMD6	1869
FSCB	2478
FUT8	1728
G2E3	2121
GALC	2058
GALNT16	1677
GCH1	753
GEMIN2	843
GLRX5	474
GMFB	429
GMPR2	1101
GNG2	216
GNPNAT1	555
GOLGA5	2196
GPATCH2L	1449
GPHB5	392
GPHN	2310
GPR132	1143
GPR135	1485
GPR137C	1290
GPR33	1002
GPR65	1014
GPR68	1098
GPX2	573
GSC	774
GSKIP	420
GSTZ1	651
GTF2A1	1131
GZMB	744
GZMH	741
HAUS4	1092
HEATR4	3081
HEATR5A	6141
HECTD1	7833
HHIPL1	2349
HIF1A	2553
HNRNPC	921
HOMEZ	1653
HSP90AA1	2565
HSPA2	1920
IFI27	356
IFI27L1	315
IFI27L2	393
IFT43	642
IGHA1	1062
IGHA2	1023
IGHD	1292
IGHD1-1	17
IGHD1-14	17
IGHD1-20	17
IGHD1-26	20
IGHD1-7	17
IGHD2-15	31
IGHD2-2	31
IGHD2-21	28
IGHD2-8	31
IGHD3-10	30
IGHD3-16	37
IGHD3-22	31
IGHD3-3	31
IGHD3-9	30
IGHD4-11	16
IGHD4-17	16
IGHD4-23	19
IGHD4-4	16
IGHD5-12	23
IGHD5-18	20
IGHD5-24	20
IGHD5-5	20
IGHD6-13	21
IGHD6-19	21
IGHD6-25	18
IGHD6-6	18
IGHD7-27	11
IGHE	1287
IGHG1	1200
IGHG2	981
IGHG3	1133
IGHG4	984
IGHJ1	52
IGHJ2	52
IGHJ3	49
IGHJ4	46
IGHJ5	49
IGHJ6	61
IGHM	1362
IGHV1-18	351
IGHV1-2	351
IGHV1-24	351
IGHV1-3	351
IGHV1-45	351
IGHV1-46	351
IGHV1-58	351
IGHV1-69	351
IGHV1-8	351
IGHV2-26	357
IGHV2-5	357
IGHV2-70	357
IGHV3-11	351
IGHV3-13	348
IGHV3-15	357
IGHV3-16	351
IGHV3-20	351
IGHV3-21	351
IGHV3-23	351
IGHV3-30	351
IGHV3-33	351
IGHV3-35	351
IGHV3-38	348
IGHV3-43	354
IGHV3-48	351
IGHV3-49	357
IGHV3-53	348
IGHV3-64	354
IGHV3-66	348
IGHV3-7	351
IGHV3-72	357
IGHV3-73	357
IGHV3-74	351
IGHV3-9	354
IGHV4-28	351
IGHV4-31	354
IGHV4-34	369
IGHV4-39	375
IGHV4-4	348
IGHV4-59	381
IGHV4-61	354
IGHV5-51	351
IGHV6-1	363
IGHV7-81	351
IL25	534
INF2	3750
INSM2	1701
IPO4	3246
IRF2BPL	2391
IRF9	1182
ISCA2	465
ISM2	1716
ITPK1	1245
JAG2	3717
JDP2	525
JKAMP	936
JPH4	1887
KCNH5	2967
KCNK10	1632
KCNK13	1227
KHNYN	2037
KIAA0125	411
SUSD6	912
CEP170B	4773
AREL1	2472
KIAA0391	1752
KIAA0586	4935
CIPC	1200
KIF26A	5649
KLC1	1857
KLHDC1	1221
KLHDC2	1221
KLHL28	1716
KLHL33	1602
KTN1	4074
KTN1-AS1	0
L2HGDH	1392
L3HYPDH	1065
LGALS3	753
LGMN	1302
LIN52	351
LINC00637	0
LINC00677	0
LRFN5	2160
LRP10	2142
LRR1	1245
LRRC16B	4119
LRRC9	4362
LTB4R	1059
LTB4R2	1077
LTBP2	5466
MAP3K9	3357
MAP4K5	2541
MAPK1IP1L	738
MARK3	2262
MAX	483
MBIP	1035
MDGA2	2871
MDP1	531
MED6	741
METTL17	1437
VCPKMT	690
METTL3	1743
MGAT2	1344
MIA2	1965
MIPOL1	1329
MIS18BP1	3399
MLH3	4362
MMP14	1749
MNAT1	930
MOAP1	1056
MOK	1260
MPP5	2028
MRPL52	372
MTA1	2148
MTHFD1	2808
MYH6	5820
MYH7	5808
NAA30	1089
NDRG2	1116
NDUFB1	318
NEDD8	246
NEDD8-MDP1	582
NEK9	2940
NEMF	3231
NFATC4	2895
NFKBIA	954
NGB	456
NGDN	948
NID2	4128
NIN	6402
NKX2-1	1206
NKX2-8	720
NOP9	1911
NOVA1	1524
NOXRED1	1080
NPAS3	2802
NPC2	456
NRDE2	3495
NRL	714
NRXN3	3186
NUBPL	960
NUDT14	669
NUMB	1956
NYNRIN	5697
OR10G2	933
OR10G3	942
OR11G2	1038
OR11H12	981
OR11H2	981
OR11H4	975
OR11H6	993
OR11H7	940
OR4E2	942
OR4K1	936
OR4K13	915
OR4K14	933
OR4K15	1047
OR4K17	1032
OR4K2	945
OR4K5	972
OR4L1	939
OR4M1	942
OR4N2	924
OR4N5	927
OR4Q2	944
OR4Q3	942
OR5AU1	1089
OR6J1	1044
OR6S1	996
OSGEP	1008
OTUB2	705
OTX2	894
OXA1L	1488
PABPN1	921
PACS2	2715
PAPLN	3756
PAPOLA	2238
PARP2	1752
PAX9	1026
PCK2	1923
PCNX	7026
PCNXL4	2817
PELI2	1263
PGF	513
PIGH	567
PLD4	1521
PLEK2	1062
PLEKHD1	1521
PLEKHG3	3492
PLEKHH1	4095
PNMA1	1062
PNN	2154
PNP	870
POLE2	1584
POMT2	2253
POTEG	1527
POTEM	1527
PPM1A	1368
PPP1R13B	3273
PPP1R36	1269
PPP1R3E	840
PPP2R3C	1362
PPP2R5C	1668
PPP2R5E	1404
PPP4R4	2622
PRIMA1	462
PRKCH	2052
PRKD1	2739
PRMT5	1914
PROX2	1779
PRPF39	2010
PSEN1	1404
PSMA3	768
PSMA6	741
PSMB11	903
PSMB5	792
PSMC1	1323
PSMC6	1212
PSME1	753
PSME2	720
PTGDR	1080
PTGER2	1077
PTGR2	1056
PTPN21	3525
PYGL	2544
RAB15	627
RAB2B	651
RABGGTA	1704
RAD51B	1155
RALGAPA1	6252
RBM23	1320
RBM25	2532
RCOR1	1458
RD3L	597
RDH11	957
RDH12	951
REC8	1641
REM2	1023
RGS6	1473
RHOJ	645
RIN3	2958
RIPK3	1557
RNASE1	471
RNASE10	651
RNASE11	600
RNASE12	444
RNASE13	471
RNASE2	486
RNASE3	483
RNASE4	444
RNASE6	453
RNASE7	471
RNASE8	465
RNASE9	633
RNF31	3219
RPGRIP1	3861
RPL10L	645
RPL36AL	321
RPS29	204
RPS6KA5	2409
RPS6KL1	1650
RTL1	4077
RTN1	2331
SALL2	3024
SAMD15	2025
SAMD4A	2157
SAV1	1152
SCFD1	1929
SDR39U1	882
SEC23A	2298
SEL1L	2385
SERPINA1	1257
SERPINA10	1335
SERPINA11	1269
SERPINA12	1245
SERPINA3	1272
SERPINA4	1284
SERPINA5	1221
SERPINA6	1218
SERPINA9	1308
SETD3	1785
SFTA3	285
SGPP1	1326
SIPA1L1	5415
SIVA1	528
SIX1	855
SIX4	2346
SIX6	741
SLC10A1	1050
SLC22A17	1617
SLC24A4	1869
SLC25A21	900
SLC25A29	912
SLC25A47	927
SLC35F4	1455
SLC38A6	1566
SLC39A2	930
SLC39A9	924
SLC7A7	1536
SLC7A8	1608
SLC8A3	2784
SLIRP	330
SMOC1	1308
SNAPC1	1107
SNW1	1611
SNX6	1257
SOCS4	1323
SOS2	3999
SPATA7	1800
SPTB	6987
SPTLC2	1689
SPTSSA	216
SRP54	1515
SRSF5	819
SSTR1	1176
STON2	2763
STRN3	2394
STXBP6	633
STYX	672
SUPT16H	3144
SYNDIG1L	717
SYNE2	20724
SYNE3	2928
SYNJ2BP	438
SYNJ2BP-COX16	576
SYT16	1938
TBPL2	1128
TC2N	1473
TCL1A	345
TCL1B	387
TDP1	1827
TDRD9	4149
TECPR2	4236
TEP1	7884
TEX22	453
TGFB3	1239
TGM1	2454
THTPA	693
TIMM9	270
TINF2	1356
TM9SF1	1821
TMED10	660
TMED8	978
TMEM121	960
TMEM229B	504
TMEM251	510
TMEM253	654
TMEM260	2124
TMEM30B	1056
TMEM55B	855
TMEM63C	2421
TMX1	843
TNFAIP2	1965
TOMM20L	459
TOX4	1866
TPPP2	513
TRAC	425
TRAF3	1707
TRAJ1	62
TRAJ10	64
TRAJ11	60
TRAJ12	60
TRAJ13	63
TRAJ14	52
TRAJ16	60
TRAJ17	63
TRAJ18	66
TRAJ19	60
TRAJ2	66
TRAJ20	57
TRAJ21	55
TRAJ22	63
TRAJ23	63
TRAJ24	63
TRAJ25	60
TRAJ26	60
TRAJ27	59
TRAJ28	66
TRAJ29	60
TRAJ3	62
TRAJ30	57
TRAJ31	57
TRAJ32	66
TRAJ33	57
TRAJ34	58
TRAJ35	59
TRAJ36	60
TRAJ37	63
TRAJ38	62
TRAJ39	63
TRAJ4	63
TRAJ40	61
TRAJ41	62
TRAJ42	66
TRAJ43	54
TRAJ44	63
TRAJ45	66
TRAJ46	63
TRAJ47	57
TRAJ48	63
TRAJ49	56
TRAJ5	60
TRAJ50	60
TRAJ52	69
TRAJ53	66
TRAJ54	60
TRAJ56	62
TRAJ57	63
TRAJ58	63
TRAJ59	54
TRAJ6	62
TRAJ61	60
TRAJ7	59
TRAJ8	60
TRAJ9	61
TRAPPC6B	477
TRAV1-1	326
TRAV1-2	318
TRAV10	343
TRAV12-1	337
TRAV12-2	340
TRAV12-3	343
TRAV13-1	337
TRAV13-2	340
TRAV14DV4	350
TRAV16	329
TRAV17	337
TRAV18	335
TRAV19	350
TRAV2	338
TRAV20	337
TRAV21	336
TRAV22	331
TRAV23DV6	364
TRAV24	343
TRAV25	327
TRAV26-1	328
TRAV26-2	327
TRAV27	328
TRAV29DV5	358
TRAV3	343
TRAV30	337
TRAV34	337
TRAV35	330
TRAV36DV7	340
TRAV38-1	350
TRAV38-2DV8	349
TRAV39	331
TRAV4	328
TRAV40	317
TRAV41	336
TRAV5	340
TRAV6	397
TRAV7	337
TRAV8-1	341
TRAV8-2	341
TRAV8-3	341
TRAV8-4	341
TRAV8-6	341
TRAV8-7	341
TRAV9-1	338
TRAV9-2	338
TRDC	464
TRDJ1	51
TRDJ2	54
TRDJ3	59
TRDJ4	48
TRDV1	347
TRDV2	345
TRDV3	341
TRIM9	2133
TRIP11	5940
TRMT5	1530
TRMT61A	870
TSHR	2295
TSSK4	1017
TTC5	1323
TTC6	5661
TTC7B	2532
TTC8	1548
TTC9	669
TTLL5	3846
TXNDC16	2478
UBR7	1278
UNC79	7377
VASH1	1098
VIPAS39	1482
VRK1	1191
VRTN	2109
VSX2	1086
VTI1B	699
WARS	1416
WDHD1	3390
WDR20	1803
WDR25	1635
WDR89	1164
XRCC3	1041
YLPM1	6441
YY1	1245
ZBTB1	2142
ZBTB25	1308
ZBTB42	1269
ZC2HC1C	1371
ZC3H14	2211
ZDHHC22	792
ZFHX2	7719
ZFP36L1	1224
ZFYVE1	2334
ZFYVE21	759
ZFYVE26	7620
ZNF219	2169
ZNF410	1551
ZNF839	2784
AARS	2907
ABAT	1503
ABCA3	5115
ABCC1	4596
ABCC11	4149
ABCC12	4080
ABCC6	4512
ACD	1635
ACSF3	1731
ACSM1	1734
ACSM2A	1734
ACSM2B	1734
ACSM3	1761
ACSM5	1740
ADAD2	1998
ADAMTS18	3666
ADAT1	1509
ADCY7	3243
ADCY9	4062
AGRP	399
AHSP	309
AKTIP	879
ALDOA	1257
ALG1	1395
AMDHD2	1785
AMFR	1932
ANKRD11	7992
ANKS3	1971
ANKS4B	1254
AP1G1	2478
APOBR	3294
APRT	543
AQP8	786
ARHGAP17	2646
ARHGDIG	678
ARL2BP	492
ARL6IP1	612
ARMC5	2808
ASPHD1	1173
ATF7IP2	2049
ATMIN	2472
ATP2A1	3006
ATP2C2	2841
ATP6V0C	468
ATP6V0D1	1056
ATXN1L	2070
ATXN2L	3294
AXIN1	2589
B3GNT9	1209
BAIAP3	3564
BANP	1560
BBS2	2166
BCAR1	2751
BCKDK	1239
BCL7C	654
BCO1	1644
BEAN1	780
BFAR	1353
BRD7	1959
BRICD5	687
PRR35	1716
C16orf13	618
GAS8-AS1	354
C16orf45	615
C16orf46	1188
C16orf47	402
C16orf52	504
C16orf54	675
SPATA33	423
C16orf58	1407
C16orf59	1302
C16orf62	3159
C16orf70	1269
C16orf71	1563
C16orf72	828
C16orf74	231
C16orf78	798
CFAP20	582
C16orf82	465
C16orf86	954
C16orf87	465
C16orf89	1209
C16orf90	549
C16orf91	399
C16orf92	399
C16orf93	996
C16orf95	720
C16orf96	3426
C16orf97	381
C1QTNF8	759
CA5A	918
CA7	795
CACNA1H	7062
CACNG3	948
CALB2	816
CAPNS2	747
CARHSP1	444
CASKIN1	4296
CASP16	552
CBFA2T3	1962
CBFB	564
CBLN1	582
CCDC101	882
CCDC102A	1653
CCDC113	1134
DRC7	2625
CCDC154	2004
CCDC64B	1527
CCDC78	1317
CCDC79	2184
CCL17	285
CCL22	282
CCNF	2361
CCP110	3039
CD19	1674
CD2BP2	1026
CDH1	2649
CDH11	2391
CDH13	2283
CDH15	2445
CDH16	2490
CDH3	2490
CDH5	2355
CDH8	2400
CDIP1	627
CDIPT	642
CDK10	1083
CDR2	1365
CDT1	1641
CDYL2	1521
CEMP1	744
CENPBD1	564
CENPN	1062
CENPT	1686
CES1	1707
CES2	1872
CES3	1716
CES4A	1407
CES5A	1815
CETP	1482
CFDP1	900
CHD9	8646
CHMP1A	723
CHP2	591
CHST4	1161
CHST5	1236
CHST6	1188
CHTF18	2928
CHTF8	366
CIAPIN1	939
CIITA	3393
CIRH1A	2061
CKLF	459
CKLF-CMTM1	507
CLCN7	2418
CLDN6	663
CLDN9	654
CLEC16A	3162
CLEC18A	1341
CLEC18B	1368
CLEC18C	1341
CLEC19A	561
CLEC3A	621
CLN3	1317
CLUAP1	1242
CMC2	240
CMIP	2322
CMTM1	861
CMTM2	747
CMTM3	549
CMTM4	705
CNEP1R1	429
CNGB1	3756
CNOT1	7131
CNTNAP4	3926
COG4	2370
COG7	2313
COG8	1839
COQ7	654
COQ9	957
CORO1A	1386
CORO7	2778
CORO7-PAM16	3147
COTL1	429
COX4I1	510
COX6A2	294
CPNE2	1647
CPNE7	1902
CPPED1	945
CRAMP1L	3810
CREBBP	7329
CRISPLD2	1494
CRYM	945
CSNK2A2	1053
CTCF	2184
CTF1	606
CTRB1	792
CTRB2	792
CTRL	795
CTU2	1548
CX3CL1	1194
CYB5B	453
CYBA	588
CYLD	2871
DBNDD1	537
DCTN5	549
DCTPP1	513
DCUN1D3	915
DDX19A	1437
